"Page Title","Post Title","Published Date","Found Date","Channel","Link","Description","Category","Author","Content"
"Marketwire - Breaking News Releases","Holiday Systems International's CEO Attends Senatorial Swearing-in Ceremony","2011-01-13T20:22:00Z","2011-01-13T20:22:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380213&sourceType=3","Marketwire - Breaking News Releases","","","SOURCE: Holiday Systems International (HSI) Holiday Systems International's CEO Attends Senatorial Swearing-in Ceremony LAS VEGAS, NV--(Marketwire - January 13, 2011) - Holiday Systems International (HSI), a leading company in the private-client vacation industry, announced today that HSI's President and CEO, Mr. Craig Morganson, attended the senatorial swearing-in ceremony on January 5, 2011. Vice President Joe Biden swore in newly elected and returning senators at the Capitol building in Washington D.C. Mr. Craig Morganson also attended a swearing-in reception located at the Library of Congress the night before on January 4, 2011. Among the many senators sworn-in on January 5, Barbara Mikulski became the longest serving U.S. female senator, and HSI's home state Nevada senator Harry Reid was sworn in for his fifth term as U.S. Senator of Nevada. When asked about attending the events, Holiday Systems International's CEO stated: ""I was pleased to receive the invite to attend the reception and swearing-in ceremony. It was truly an honor to witness the newly elected and returning senators take their oaths of office. I'm excited about many of our elected officials from various party affiliations."" HSI's CEO insists on playing an active role in ensuring the travel industry gets the attention and support it needs from our elected officials. Mr. Craig Morganson stated: ""Travel and tourism play a vital role in the U.S. and global economy. It's important that Federal and local governments support this industry. As the President and CEO of Holiday Systems International, I will continue my efforts to bring attention to the needs of the travel industry and its global travelers."" When specifically asked about the Travel Promotion Act (TPA), Mr. Craig Morganson stated: ""An intelligent implementation of the Travel Promotion Act is critical to meeting its goals. At the onset of the 112 th Congress, I look forward to seeing bipartisan support to ensure forward momentum of the TPA to full implementation."" For more information on Holiday Systems International, please visit HSI was founded in 1993 by still President and CEO, Craig Morganson. Mr. Craig Morganson is a leader in the travel industry and manages HSI with a firm commitment to consumer value and customer service. HSI has an 18-year history of providing cutting-edge technology and exclusive products/services to a private clientele. For more information, please contact: Sitemap |© Marketwire, Incorporated. All rights reserved. Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","Excellon Announces Final 2010 Assays From the High-Grade Pierna Manto and Provides an Exploration Update","2011-01-13T20:21:00Z","2011-01-13T20:21:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380209&sourceType=3","Marketwire - Breaking News Releases","TSX:EXN","","Excellon Announces Final 2010 Assays From the High-Grade Pierna Manto and Provides an Exploration Update 727 g/t (21 oz/T) Ag, 8.38% Pb, 17.06% Zn Over 10.76 m in Hole EX10-LP884 Excellon Resources Inc. (TSX:EXN) is pleased to announce assays for the final two 2010 massive sulphide intersections in the Pierna Manto. Hole LP884 intersected 10.76 metres (m) of massive sulphides grading 727g/t (21 oz/T) Ag, 8.38% Pb, 17.06% Zn. Hole LP883 intersected 4.61 m grading 709 g/t (21 oz/T) Ag, 8.69% Pb, 15.12% Zn. The Pierna Manto was discovered in October 2010 and lies between the Rodilla and NE-1 Mantos. There are now eight holes with significant sulphide intersections in Pierna and it remains open to the northwest along a significant northwest-southeast trending structure that has not been fully defined. Additional drilling is planned for early 2011. In other exploration news: The Company received preliminary results from the Geotech ZTEM airborne geophysical survey in mid-December. ZTEM data require sophisticated interpretation, which is underway, and we expect to have interpreted results to begin ground-truthing in February. This relatively new type of survey has depth penetration beyond that of most airborne systems and is particularly effective at detecting structures at depth. Structural networks are fundamental controls on the style of Carbonate Replacement Deposit (CRD) being exploited at Platosa and lead to their proximal source, which is the ultimate object of the Company's exploration. Early 2011 exploration will focus on the following three areas: The corridor between the 6A/6B Manto and the Rincon del Caido area 1.5 km to the northwest - Indications of a proximal environment where we might expect to find a large-tonnage deposit were found at Rincon del Caido in mid-2010 as were new massive sulphides leading northwest from 6A/6B. Holes LP773 intersected 3.11 m grading 817 g/t (24 oz/T) Ag, 12.41% Pb, 5.01% Zn while hole LP830 intersected 931 g/t (27 oz/T) Ag, 9.36% Pb, 6.54% Zn over 3.70 m. These intersections were amongst 23 reported from the 6A/6B Manto extension in six Company press releases between May 25 th and November 4th, 2010. The area between Rincon del Caido and the 6A/6B Manto is considered to hold very high potential; The Pierna Manto area - As noted above the surrounding area is largely open for immediate massive sulphide discovery, but perhaps more importantly, Pierna may also lead towards Rincon del Caido; and 3D IP anomalies outlined and drilled in late 2010 were explained by pyrite-rich hornfels. While no values were found it is encouraging that significant amounts of sulphides were intersected. Additional drilling and further review of the 3D IP data, taking into account these drilling results, will be carried out early in the year. Portions of these priority areas are shown on Map 3 below. Drilling resumed with one rig starting in the Rincon-6A/6B corridor January 10 th when drill crews returned from the Holiday break. As drilling progresses we will evaluate adding a 2 nd drill. ""We are very pleased by the growth of the new high-grade Pierna Manto; this almost immediately impacts future production planning and again demonstrates Platosa's high discovery potential,"" said John Sullivan, Excellon's Vice-President of Exploration. ""We are also anxious to get to work with the interpreted results of our ZTEM survey, which we expect to be a great help in advancing our exploration, not only for the proximal source of the mantos, but over our entire property. We more than doubled our land holdings to almost 58,000 ha (143,300 acres) during 2010 and we expect the airborne results to help jump start exploration of the new ground since most is overburden covered and has seen little previous exploration."" Assay details for holes LP883 and LP884 are shown in the Table and on Map 2 below. All intervals are estimated true thicknesses. In addition to these two holes there have been six other holes drilled at Platosa since the exploration press release dated November 17, 2010. While none intersected significant values they have added considerably to our knowledge base and will be valuable in planning future programs. Excellon's drill core samples are prepared and assayed by SGS Minerals Services (SGS) in Durango, Mexico. The lab is accredited to ISO/IEC 17025. The Company has a comprehensive QAQC program, supervised by an independent Qualified Person. Qualified Persons The Company's exploration programs are supervised by John Sullivan, Excellon's Vice-President of exploration, in consultation with Dr. Peter Megaw of IMDEX Inc. Dr. Peter Megaw, PhD, CPG, and Mr. John Sullivan, BSc., PGeo., have acted as the Qualified Persons, as defined in National Instrument 43-101, for this disclosure. Dr. Megaw has a PhD in geology and more than 30 years of relevant experience focused on exploring silver and gold systems in Mexico. He is a Certified Professional Geologist (CPG 10227) by the American Institute of Professional Geologists and an Arizona Registered Geologist (ARG 21613). Dr. Megaw is not independent of Excellon as he is a shareholder. Mr. Sullivan is an economic geologist with over 35 years of experience in the mineral industry. Prior to joining Excellon in 2007 he was a senior geologist at a Toronto-based international geological and mining engineering consulting firm where he evaluated properties and prepared NI 43-101 reports on gold and base metal projects in Canada and internationally. In addition he has held senior positions with two large Canadian mining companies where he directed major exploration programs, managed field offices, and evaluated projects in Canada, Europe, Africa and Latin America. Mr. Sullivan is not independent of Excellon as he is an officer and holds common share purchase options. 17.06 To view map 1: Location Map - Platosa Property, please visit the following link: To view map 2: Platosa Mantos and Recent Drill Hole Locations, please visit the following link: To view map 3: Focus Areas for Early-2011 Exploration, please visit the following link: About Excellon Excellon, a mineral resource company operating in Durango and Zacatecas States, Mexico, is committed to building value through production, expansion and discovery. Excellon is producing silver, lead and zinc from the high-grade manto Mineral Resource on its large Platosa Property, strategically located in the middle of the Mexican silver belt. Excellon's focus is on expanding its operating capacity and increasing its Mineral Resources at Platosa where an exploration program focused on diamond drilling and advanced geophysical techniques is ongoing. The Platosa Property, not fully explored, has several geological indicators of a large mineralized system. The equally large Miguel Auza property hosts an Indicated and Inferred Mineral Resource and was the site of considerable historic mining for silver, (gold), lead and zinc. The exploration potential of Miguel Auza remains to be fully evaluated and an initial exploration program, the results of which remain to be fully evaluated, was completed in the fall of 2010. On behalf of EXCELLON RESOURCES INC. ""Peter Crossgrove"" Chairman & Chief Executive Officer This press release contains forward-looking statements within the meaning of Section 27A of the Securities Act and Section 27E of the Exchange Act. Such statements include, without limitation, statements regarding the future results of operations, performance and achievements of the Company, including potential property acquisitions, the timing, content, cost and results of proposed work programs, the discovery and delineation of mineral deposits/resources/reserves, geological interpretations, proposed production rates, potential mineral recovery processes and rates, business and financing plans, business trends and future operating revenues. Although the Company believes that such statements are reasonable, it can give no assurance that such expectations will prove to be correct. Forward-looking statements are typically identified by words such as: believe, expect, anticipate, intend, estimate, postulate and similar expressions, or are those, which, by their nature, refer to future events. The Company cautions investors that any forward-looking statements by the Company are not guarantees of future results or performance, and that actual results may differ materially from those in forward looking statements as a result of various factors, including, but not limited to, variations in the nature, quality and quantity of any mineral deposits that may be located, significant downward variations in the market price of any minerals produced [particularly silver], the Company's inability to obtain any necessary permits, consents or authorizations required for its activities, to produce minerals from its properties successfully or profitably, to continue its projected growth, to raise the necessary capital or to be fully able to implement its business strategies. All of the Company's public disclosure filings may be accessed via www.sedar.com and readers are urged to review these materials, including the technical reports filed with respect to the Company's mineral properties, and particularly the January 15, 2010 NI 43-101-compliant technical report prepared by Scott Wilson Roscoe Postle Associates Inc. with respect to the Platosa Property. This press release is not, and is not to be construed in any way as, an offer to buy or sell securities in the United States. The Toronto Stock Exchange has not reviewed and does not accept responsibility for the adequacy or accuracy of the content of this Press Release, which has been prepared by management. Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","New Hampshire Thrift Bancshares, Inc. Announces Quarterly Dividend","2011-01-13T20:20:00Z","2011-01-13T20:20:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380214&sourceType=3","Marketwire - Breaking News Releases","NASDAQ:NHTB","","SOURCE: New Hampshire Thrift Bancshares Jan 13, 2011 15:20 ET New Hampshire Thrift Bancshares, Inc. Announces Quarterly Dividend NEWPORT, NH--(Marketwire - January 13, 2011) - New Hampshire Thrift Bancshares, Inc. ( NHTB) has declared a regular quarterly cash dividend of thirteen cents ($0.13) per share payable January 28, 2011, to stockholders of record as of January 21, 2011. NHTB is the parent company of Lake Sunapee Bank, fsb, a federally-chartered stock savings bank providing a wide range of banking and financial services through twenty-eight offices strategically located in west-central New Hampshire and central Vermont. Sitemap |© Marketwire, Incorporated. All rights reserved. Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","OS33 Realizes 60 Percent Increase in Partnerships to Fuel End-of-the-Year Success","2011-01-13T20:20:00Z","2011-01-13T20:20:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380210&sourceType=3","Marketwire - Breaking News Releases","","","OS33 Realizes 60 Percent Increase in Partnerships to Fuel End-of-the-Year Success NEW YORK, NY--(Marketwire - January 13, 2011) - OS33, a full-featured cloud-based IT delivery automation platform for MSPs, today announced a 60% increase in service providers joining the company's partner program, including leading MSPs nationally and internationally, further expanding the potential market reach for the OS33 Webtop to more than 40,000 end-users since its debut last October, and fueling the growth of hosted IT-as-a-Service. With a 100 percent commitment to selling its solutions through MSPs, OS33 delivers the technology, collateral, procedures and experience of a complete cloud services business solution that solves a host of IT issues for businesses of all sizes. Becoming an OS33 partner helps MSPs gain a competitive advantage in the market by offering a cloud-based solution that helps support more end users, and drive more revenue with less overhead. OS33 is proud to welcome exciting industry leading partners including Typetec, Ireland's leading IT services and solutions provider, NetEffect, Southern Nevada's leading technology solutions provider, and others to deliver its hosted IT service technology. ""Our partners are at the heart of our business, and selecting and supporting the right providers is essential for the value and benefits of OS33 to be delivered to end users and client companies,"" said OS33 President Jacob Kazakevich. OS33's recent sales success can also be attributed to its recently announced Quick Start Program , which provides a simple and low-risk opportunity for MSPs to offer cloud-based fully hosted IT solutions. The unique MSP Quick Start Program provides new partners with a branded demo environment within 24 hours, giving them instant access to a full-featured cloud-based network and immediate go-to-market capability. Designed specifically to let new partners hit the ground running, OS33 Quick Start provides MSPs with a branded environment that includes access to OS33 multi-tenant cloud and dedicated application server resources. Quick Start is designed to provide a foundation for conducting proof-of-concept trials of clients' custom applications, and enable the MSP to conduct real-time demos with clients and prospects. It also provides hands on experience for technicians and engineers to use the Cloud Control panel and see exactly how it can simplify typical administrative tasks and reduce support calls for mundane issues such as frozen sessions and password resets. ""The success we've enjoyed since publicly debuting our company showcases the value of our platform and legitimizes our space within the marketplace,"" said Kazakevich. ""The ability to get into the cloud-services market in only 24 hours through the Quick Start Program is a revolutionary concept that empowers resellers with the ability to capitalize on the rapidly growing interest by customers for cloud-enabled services sooner rather than later. OS33 is a game changer for how MSPs can recognize revenue by enabling companies to do more with their infrastructure. This traction we've enjoyed this past quarter is exactly the reason that all service providers ought to have OS33 in their portfolios."" OS33's easy to use, yet powerful platform, allows MSPs to provision and deliver hosted IT to thousands of end users, transforming raw computing resources from the OS33 cloud or the MSPs own private infrastructure into business-ready Web and Windows applications, citrix hosting, and desktop hosting for their customers. MSPs can add new clients in five minutes or less and provision them with business applications from a catalog of hosted software and third-party SaaS offerings, along with integrated collaboration tools. Utilization of OS33 tracking, billing and chargeback, ticketing and reporting ensures that the OS33 MSP partnership is profitable and makes good business sense. OS33, the leading full-featured cloud computing IT delivery automation platform, has been tested and proven by thousands of end users. OS33 spun off from External IT, an MSP that provides turnkey cloud computing services that made OS33 the backbone of its business beginning in 2006. OS33 is based in New York City. For more information please visit http://www.os33.com. Companies and products mentioned herein may be trademarks or trade names of their respective owners. Sitemap |© Marketwire, Incorporated. All rights reserved. Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","IIROC: Halt, Azure Resources Corp.","2011-01-13T20:17:00Z","2011-01-13T20:17:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380207&sourceType=3","Marketwire - Breaking News Releases","","","Investment Industry Regulatory Organization of Canada IIROC: Halt, Azure Resources Corp. VANCOUVER, BRITISH COLUMBIA--(Marketwire - Jan. 13, 2011) - The following issue(s) have been halted on the TSXV today: 	 	 	Company/Compagnie: Azure Resources Corp. 	 TSXV Symbol/Symbole: AZU Reason/Motif: Company request pending news Halt Time/Heure de l'Arret: 15:03:00 ET - Please note that IIROC is not able to provide any additional information regarding a specific trading halt or resume. Information is limited to general enquiries only. Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","Media Advisory: Capacity Development Announcement in Iqaluit","2011-01-13T20:12:00Z","2011-01-13T20:12:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380206&sourceType=3","Marketwire - Breaking News Releases","","","Canadian Northern Economic Development Agency Media Advisory: Capacity Development Announcement in Iqaluit Please be advised that the Honourable Leona Aglukkaq, Member of Parliament for Nunavut, Minister Responsible for the North, and Minister of Health, will make an announcement on behalf of the Honourable John Duncan, Minister of the Canadian Northern Economic Development Agency (CanNor), regarding skills and capacity development in the North. Main Lobby, Government of Canada Building Michele-Jamali Paquette Press Secretary Office of the Honourable John Duncan Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","Ivernia Closes $18M Financing","2011-01-13T20:08:00Z","2011-01-13T20:08:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380204&sourceType=3","Marketwire - Breaking News Releases","TSX:IVW","","TORONTO, ONTARIO--(Marketwire - Jan. 13, 2011) - All dollar amounts in this release are expressed in Canadian Dollars Ivernia Inc. (TSX:IVW) (""Ivernia"" or the ""Company"") today announced that it has closed its financing with Sentient Executive GP III, Limited (""Sentient"") previously announced by the Company on January 11, 2011. Sentient has purchased 52.9 million Ivernia common shares (""Common Shares"") at a price of $0.34 per Common Share (the ""Offering"") for gross proceeds of approximately $18 million. Under the terms of the Offering, Sentient was paid a commitment fee of $899,300, equating to $0.017 per Common Share, which was deducted from the gross proceeds of the Offering. The Offering was completed by way of a non-brokered private placement. As summarized in a Company news release dated January 11, 2011, net proceeds of the Offering will be used to strengthen Ivernia's financial position generally and specifically to provide working capital to fund Magellan Metals Pty Ltd, a wholly-owned subsidiary of the Company, during the temporary shutdown of the Magellan Mine in Western Australia. Ivernia is an international base metal mining, exploration and development company. Ivernia trades under the symbol ""IVW"" on the Toronto Stock Exchange. Additional information on Ivernia is available on the Company's website at www.sedar.com. Forward-Looking Statements Certain statements contained in this press release constitute forward-looking information within the meaning of securities laws. All statements included herein (other than statements of historical facts) which address activities, events or developments that management anticipates will or may occur in the future are forward-looking statements, including statements as to the following: the use of the net proceeds of the offering, the duration of the suspension of the Company's transportation of lead carbonate from the Magellan Mine, the duration of the temporary shutdown of the Magellan Mine, the timing of Magellan's response to the requirements of the Order and other such matters. Forward-looking statements are often, but not always, identified by the use of words such as ""seek"", ""anticipate"", ""contemplate"", ""target"", ""believe"", ""plan"", ""estimate"", ""expect"", and ""intend"" and statements that an event or result ""may"", ""will"", ""can"", ""should"", ""could"" or ""might"" occur or be achieved and other similar expressions. These statements are based upon certain reasonable factors, assumptions and analyses made by management in light of its experience and perception of historical trends, current conditions and expected future developments, as well as other factors management believes are appropriate in the circumstances. However, whether actual results and developments will conform with management's expectations is subject to a number of risks and uncertainties, including factors underlying management's assumptions such as the duration of the suspension of the transportation of lead carbonate, metal price volatility, lead carbonate concentrate treatment charges, exchange rates, regulatory proceeding and litigation, single mineral property, resources and reserves, health and safety, environmental factors, mining risks, metallurgy, labour and employment regulations, government regulations, insurance, refinancing risk, dependence on key personnel, constraints on cash flow and nature of mineral exploration and development. Additional factors and considerations are described in the Company's Annual Information Form dated as of March 30, 2010 under ""Description of the Business of the Company - Doing Business in Australia"" and elsewhere in this press release and in other documents filed from time to time by Ivernia with Canadian securities regulatory authorities. While Ivernia considers these assumptions to be reasonable based on information currently available to it, they may prove to be incorrect. These factors may cause the actual results of the Company to differ materially from those discussed in the forward-looking statements, and there can be no assurance that the actual results or developments anticipated by management will be realized or, even if substantially realized, that they will have the expected results on the Company. Undue importance should not be placed on forward-looking information nor should reliance be placed upon this information as of any other date. Except as required by law, while it may elect to, Ivernia is under no obligation and does not undertake to update this information at any particular time. Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","Government of Canada Supports the 2011 Continental Cup of Curling","2011-01-13T20:07:00Z","2011-01-13T20:07:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380202&sourceType=3","Marketwire - Breaking News Releases","","","Government of Canada Supports the 2011 Continental Cup of Curling The Canadian Curling Association (CCA) will be able to count on the support of the Government of Canada again this year to host the 2011 World Financial Group Continental Cup, the Honourable Gary Lunn, Minister of State (Sport), announced today. ""Our Government is very proud to support the 2011 World Financial Group Continental Cup,"" said Minister of State Lunn. ""This is an exciting event that brings together the very best curlers from Canada and around the world. We wish all the best for a great competition and great time in St. Albert. Hosting international events such as this one has positive economic and social impacts for Canadians and their communities and surely benefits our Canadian athletes and the sport community."" ""The CCA is grateful for the financial support provided by the Government of Canada, and we sincerely appreciate the partnership we share with Sport Canada,"" said Greg Stremlaw, Chief Executive Officer of the Canadian Curling Association. ""The Continental Cup provides an excellent opportunity for the best curlers in the world to compete in this uniquely formatted event, provides great exposure to the sport of curling, and makes a significant economic impact on the local community. We look forward to hosting an exciting competition."" The unique international curling competition, featuring Team North America against Team World, will take place from January 13 to 16 at the Servus Credit Union Place in St. Albert, Alberta. The competition involves 12 teams (three men's and three women's for both Team World and Team North America) in a four-day event, featuring regular team curling, mixed doubles, singles, mixed skins, and skins games. Each segment awards points for wins (or ties), with the first side to reach 200 points declared the winner. The 2011 event will mark the seventh edition of the Cup, which began in 2002 in Regina and has been compared to golf's Ryder Cup. Currently, Team North America and Team World are tied at three wins each. The Canadian Curling Association is the governing body for curling in Canada, conducting eight national curling championship events for the approximately 15,000 competitive curlers from all provinces and territories. The Government of Canada is the single largest contributor to sport in Canada and supports participation and excellence from the playground to the podium. A contribution of $50,000 was provided to the Curling Association of Canada through Sport Canada's Hosting Program . (This news release is available on the Internet at For more information, please contact Office of the Honourable Gary Lunn, P.C., M.P. Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","NorSerCo Inc.: Kevin Grayston Appointed Independent Director","2011-01-13T20:05:00Z","2011-01-13T20:05:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380201&sourceType=3","Marketwire - Breaking News Releases","TSX:NPR.UN","","NorSerCo Inc.: Kevin Grayston Appointed Independent Director The Board of Directors of NorSerCo has announced the appointment of Mr. Kevin Grayston, C.A. as a Director of the company. Mr. Grayston will serve as an independent director of NorSerCo. ""We are very pleased that Mr. Grayston has accepted our invitation to join the NorSerCo Board,"" said NorSerCo Chair Douglas H. Mitchell, C.M., A.O.E.,Q.C. ""Kevin's extensive real estate business background and public company experience will serve our shareholders well."" Mr. Grayston is the former Executive Vice President and Chief Financial Officer of Canadian Hotel Income Properties REIT and served as Executive Vice President Real Estate of bcIMC Hospitality Group Inc. following its acquisition of CHIP in 2007. Prior to that, he served as Senior Vice President, Corporate Services for Canadian Airlines International. He is a Chartered Accountant and possesses a Bachelor of Commerce from the University of British Columbia. About NorSerCo NorSerCo Inc. was created during the Plan of Arrangement conducted by Northern Property Real Estate Investment Trust in December 2010. Pursuant to the Plan the REIT's ""non-qualifying"" assets and income, principally the operations associated with its four Executive Suite properties, were transferred to NorSerCo Inc., a taxable Alberta corporation. Northern Property REIT and NorSerCo Inc. trade on the Toronto Stock Exchange as a stapled unit (TSX:NPR.UN). The Alberta and Ontario Securities Commissions have approved combined financial reporting and disclosure for the stapled entities. The existing eight Trustees of Northern Property REIT also serve as Directors of NorSerCo Inc. NorSerCo and Northern Property share senior management personnel. Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
"Marketwire - Breaking News Releases","Northern Property Announces Executive Changes","2011-01-13T20:04:00Z","2011-01-13T20:04:00Z","www.marketwire.com","http://www.marketwire.com/mw/release.do?id=1380200&sourceType=3","Marketwire - Breaking News Releases","TSX:NPR.UN","","Northern Property Announces Executive Changes Todd Cook to become Executive Vice President Northern Property REIT (TSX:NPR.UN) has announced a series of executive changes in its Calgary headquarters. Mr. Todd R. Cook has been promoted to the post of Executive Vice President. Formerly NPR's Chief Financial Officer, Mr. Cook in his new capacity will move from the financial area and assume overall responsibility for NPR's property operations. The REIT has designated Mr. David Leiman as Chief Financial Officer. Mr. Leiman commenced work with NPR in 2006 as Comptroller and more recently he has been directing NPR's implementation of IFRS. Mr. Leiman is a Chartered Accountant with a background in the hospitality, retail and IT industries. Prior to joining NPR he was Divisional Controller - Hotels for Royal Host REIT. Concurrently Richard Anda will shift to the position of Vice President of Business Development. Mr. Anda has an extensive background in the apartment and property business as NPR's Vice President of Operations. Prior to joining the REIT in 2003 Mr. Anda had a lengthy career with CMHC. The current Vice President of Business Development, Alan Vaughan, has requested greater flexibility in his work and travel schedules going forward. He will continue to be actively involved in NPR property acquisitions together with Mr. Anda. ""These executive changes are part of Northern Property's long term succession plan, ""said Jim Britton, Northern Property's President and CEO. Mssrs. Cook, Leiman, Vaughan and Anda are all long term members of NPR's management team. Each has made vitally important contributions to our commercial success. We are delighted to build on this success with the same key individuals carrying out new executive assignments"". Your newswire of choice for expert news release distribution. 1-800-774-9473 (US) | 1-888-299-0338 (Canada) | +44-20-7562-6550 (UK)"
